user_id,country,account_age_days,transaction_count,historical_amount,registration_date,remittance_id,remittance_number,origin_country,destination_country,source_currency,destination_currency,source_amount,commission_rate,commission_amount,total_debit_amount,exchange_rate,destination_amount,delivery_method,funding_method,status,created_at,beneficiary_id,completed_at,relationship,linked_user,transactions_last_24h,transactions_last_7d,transactions_last_30d,avg_transaction_amount,max_transaction_amount,new_beneficiary,beneficiary_age_days,countries_used_last_30d,failed_transactions,transaction_hour,weekend_transaction,amount_vs_user_average,transaction_velocity_24h,transaction_velocity_7d,new_beneficiary_flag,unusual_hour_flag,weekend_flag,new_corridor_flag,country_diversity_30d,failed_transaction_ratio,historical_avg_amount,historical_max_amount,rule_score,ml_probability,anomaly_score,final_risk_score,fraud_label,amount_bucket,risk_band_experimental,is_cross_border
USR-000673,Guatemala,40,0,0.00,2025-09-22,REM-42-0002352,FID-2026-002352,Guatemala,Canada,GTQ,CAD,93.83,0.031358,2.94,96.77,0.173250,16.26,BANK_DEPOSIT,DEBIT_CARD,COMPLETED,2025-11-01T08:59:40+00:00,BEN-001717,2025-11-01T12:53:40+00:00,Hijo / Hija,0,0,0,0,93.83,93.83,0,149,0,0,8,1,1.00,0,0,0,0,1,1,0,0.000000,93.83,93.83,18.63,0.183071,0.366390,24.93,0,0-99,BAJO,1
USR-000457,Guatemala,-187,4,1721.45,2026-06-27,REM-42-0002353,FID-2026-002353,Guatemala,Espana,GTQ,EUR,628.48,0.027782,17.46,645.94,0.117619,73.92,BANK_DEPOSIT,DIGITAL_WALLET,COMPLETED,2025-12-22T09:36:30+00:00,BEN-001187,2025-12-22T19:28:30+00:00,Hijo / Hija,0,4,1,1,430.36,852.89,0,128,2,0,9,0,1.46,4,1,0,0,0,0,2,0.000000,430.36,852.89,12.99,0.142786,0.240199,16.85,0,500-999,BAJO,1
USR-001161,Espana,246,2,1520.93,2025-06-23,REM-42-0002354,FID-2026-002354,Espana,Canada,EUR,CAD,443.53,0.024783,10.99,454.52,1.472973,653.31,CASH_PICKUP,DIGITAL_WALLET,COMPLETED,2026-02-24T00:43:53+00:00,BEN-002940,2026-02-24T10:59:53+00:00,Socio comercial,0,2,1,1,760.47,1054.43,1,0,1,0,0,0,0.58,2,1,1,1,0,0,1,0.000000,760.47,1054.43,23.38,0.217000,0.511625,33.10,0,100-499,MEDIO,1
USR-000922,Mexico,75,1,59.91,2026-05-20,REM-42-0002355,FID-2026-002355,Mexico,Canada,MXN,CAD,805.11,0.029280,23.57,828.68,0.074324,59.84,CASH_PICKUP,DEBIT_CARD,COMPLETED,2026-08-03T23:31:27+00:00,BEN-002326,2026-08-04T01:52:27+00:00,Conyuge,0,0,0,0,59.91,59.91,0,65,0,0,23,0,13.44,0,0,0,0,0,0,0,0.000000,59.91,59.91,8.22,0.108714,0.384357,18.80,0,500-999,BAJO,1
USR-000394,Mexico,-53,1,334.96,2026-05-01,REM-42-0002356,FID-2026-002356,Mexico,Guatemala,MXN,GTQ,764.59,0.034679,26.52,791.11,0.429000,328.01,CASH_PICKUP,DIGITAL_WALLET,COMPLETED,2026-03-09T11:36:15+00:00,BEN-001024,2026-03-09T19:20:15+00:00,Hijo / Hija,1,1,1,1,334.96,334.96,0,305,1,0,11,0,2.28,1,1,0,0,0,1,1,0.000000,334.96,334.96,23.06,0.214714,0.344068,27.03,0,500-999,BAJO,1
USR-000107,Guatemala,66,2,390.36,2025-07-08,REM-42-0002357,FID-2026-002357,Guatemala,Estados Unidos,GTQ,USD,160.85,0.031595,5.08,165.93,0.128205,20.62,TRANSFER,BANK_TRANSFER,REJECTED,2025-09-12T16:57:23+00:00,BEN-000276,,Hijo / Hija,0,2,1,1,195.18,214.49,1,0,1,1,16,0,0.82,2,1,1,0,0,0,1,0.000000,195.18,214.49,13.18,0.144143,0.450401,24.33,0,100-499,BAJO,1
USR-000137,Espana,68,2,953.56,2025-06-15,REM-42-0002358,FID-2026-002358,Espana,Guatemala,EUR,GTQ,281.38,0.029315,8.25,289.63,8.502009,2392.30,TRANSFER,DEBIT_CARD,COMPLETED,2025-08-22T13:32:51+00:00,BEN-000346,2025-08-23T00:49:51+00:00,Conyuge,1,2,1,2,476.78,593.18,0,78,1,0,13,0,0.59,2,1,0,0,0,0,1,0.000000,476.78,593.18,11.35,0.131071,0.099853,10.87,0,100-499,BAJO,1
USR-000710,Estados Unidos,253,3,2220.35,2025-07-19,REM-42-0002359,FID-2026-002359,Estados Unidos,Guatemala,USD,GTQ,282.10,0.030306,8.55,290.65,7.800008,2200.38,BANK_DEPOSIT,DIGITAL_WALLET,AVAILABLE,2026-03-29T20:13:03+00:00,BEN-001811,,Hermano / Hermana,1,0,0,0,740.12,1328.36,1,0,0,0,20,1,0.38,0,0,1,0,1,0,0,0.000000,740.12,1328.36,17.14,0.172429,0.399005,25.11,0,100-499,BAJO,1
USR-000261,Estados Unidos,397,2,820.36,2025-07-19,REM-42-0002360,FID-2026-002360,Estados Unidos,Canada,USD,CAD,414.57,0.019417,8.05,422.62,1.351351,560.23,BANK_DEPOSIT,DEBIT_CARD,AVAILABLE,2026-08-20T09:22:47+00:00,BEN-000684,,Padre / Madre,0,0,0,0,410.18,717.85,0,139,0,0,9,0,1.01,0,0,0,0,0,0,0,0.000000,410.18,717.85,15.57,0.161214,0.238349,18.46,0,100-499,BAJO,1
USR-001119,Canada,39,3,976.41,2026-03-22,REM-42-0002361,FID-2026-002361,Canada,Estados Unidos,CAD,USD,373.70,0.028974,10.83,384.53,0.740000,276.54,WALLET,BANK_TRANSFER,COMPLETED,2026-04-30T23:07:07+00:00,BEN-002842,2026-05-01T06:24:07+00:00,Hijo / Hija,0,0,0,0,325.47,707.62,0,11,1,0,23,0,1.15,0,0,0,0,0,0,1,0.000000,325.47,707.62,12.84,0.141714,0.397054,22.24,0,100-499,BAJO,1
USR-000766,Espana,395,2,175.26,2025-05-29,REM-42-0002362,FID-2026-002362,Espana,Mexico,EUR,MXN,1171.32,0.035351,41.41,1212.73,19.818182,23213.43,TRANSFER,DEBIT_CARD,COMPLETED,2026-06-28T14:59:09+00:00,BEN-001941,2026-06-29T02:24:09+00:00,Amigo / Amiga,0,0,0,0,87.63,110.12,0,428,0,0,14,1,13.37,0,0,0,0,1,0,0,0.000000,87.63,110.12,10.50,0.125000,0.091293,10.02,0,1000-2499,BAJO,1
USR-001009,Mexico,-131,1,142.69,2025-09-17,REM-42-0002363,FID-2026-002363,Mexico,Estados Unidos,MXN,USD,554.83,0.026079,14.47,569.30,0.055000,30.52,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2025-05-09T03:09:54+00:00,BEN-002554,2025-05-09T11:09:54+00:00,Conyuge,0,1,1,1,142.69,142.69,1,0,1,0,3,0,3.89,1,1,1,1,0,0,1,0.000000,142.69,142.69,21.88,0.206286,0.485354,31.21,0,500-999,MEDIO,1
USR-000228,Guatemala,-144,2,543.18,2026-02-20,REM-42-0002364,FID-2026-002364,Guatemala,Canada,GTQ,CAD,703.78,0.030030,21.13,724.91,0.173250,121.93,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2025-09-29T02:45:56+00:00,BEN-000592,2025-09-29T08:10:56+00:00,Conyuge,0,0,0,0,271.59,314.81,1,0,0,0,2,0,2.59,0,0,1,1,0,0,0,0.000000,271.59,314.81,21.31,0.202214,0.237949,22.18,0,500-999,BAJO,1
USR-000072,Estados Unidos,-82,2,752.06,2026-01-24,REM-42-0002365,FID-2026-002365,Estados Unidos,Espana,USD,EUR,180.24,0.035578,6.41,186.65,0.917431,165.36,CASH_PICKUP,DIGITAL_WALLET,COMPLETED,2025-11-03T21:59:40+00:00,BEN-000189,2025-11-04T04:16:40+00:00,Conyuge,0,1,1,1,376.03,542.00,0,236,1,0,21,0,0.48,1,1,0,0,0,0,1,0.000000,376.03,542.00,16.59,0.168500,0.228117,18.77,0,100-499,BAJO,1
USR-000615,Espana,-182,4,1888.58,2025-11-09,REM-42-0002366,FID-2026-002366,Espana,Guatemala,EUR,GTQ,659.28,0.019350,12.76,672.04,8.502009,5605.20,BANK_DEPOSIT,DIGITAL_WALLET,AVAILABLE,2025-05-11T02:15:55+00:00,BEN-001570,,Padre / Madre,0,1,1,1,472.15,962.19,1,0,1,0,2,1,1.40,1,1,1,1,1,0,1,0.000000,472.15,962.19,28.11,0.250786,0.498516,35.72,0,500-999,MEDIO,1
USR-000842,Canada,-170,3,1115.98,2026-01-20,REM-42-0002367,FID-2026-002367,Canada,Espana,CAD,EUR,219.89,0.025193,5.54,225.43,0.678899,149.28,TRANSFER,DIGITAL_WALLET,COMPLETED,2025-08-03T11:24:12+00:00,BEN-002136,2025-08-03T14:32:12+00:00,Conyuge,1,1,1,1,371.99,670.29,1,0,1,0,11,1,0.59,1,1,1,0,1,0,1,0.000000,371.99,670.29,11.27,0.130500,0.250176,16.08,0,100-499,BAJO,1
USR-000650,Estados Unidos,-307,0,0.00,2026-02-25,REM-42-0002368,FID-2026-002368,Estados Unidos,Canada,USD,CAD,203.50,0.025686,5.23,208.73,1.351351,275.00,BANK_DEPOSIT,BANK_TRANSFER,COMPLETED,2025-04-24T01:26:23+00:00,BEN-001659,2025-04-24T06:02:23+00:00,Socio comercial,0,0,0,0,203.50,203.50,1,0,0,0,1,0,1.00,0,0,1,1,0,1,0,0.000000,203.50,203.50,33.31,0.287929,0.550491,40.92,0,100-499,MEDIO,1
USR-000133,Estados Unidos,23,3,1077.86,2025-11-03,REM-42-0002369,FID-2026-002369,Estados Unidos,Espana,USD,EUR,131.77,0.030331,4.00,135.77,0.917431,120.89,BANK_DEPOSIT,DEBIT_CARD,COMPLETED,2025-11-26T21:17:35+00:00,BEN-000333,2025-11-27T01:53:35+00:00,Conyuge,1,1,1,1,359.29,663.74,1,0,1,0,21,0,0.37,1,1,1,0,0,0,1,0.000000,359.29,663.74,15.43,0.160214,0.249718,18.77,0,100-499,BAJO,1
USR-000403,Guatemala,-239,5,1692.49,2025-12-28,REM-42-0002370,FID-2026-002370,Guatemala,Canada,GTQ,CAD,168.16,0.030800,5.18,173.34,0.173250,29.13,TRANSFER,BANK_TRANSFER,COMPLETED,2025-05-03T04:02:56+00:00,BEN-001048,2025-05-03T11:53:56+00:00,Padre / Madre,0,1,1,1,338.50,679.48,1,0,1,1,4,1,0.50,1,1,1,1,1,0,1,0.200000,338.50,679.48,25.92,0.235143,0.357410,29.36,0,100-499,BAJO,1
USR-000176,Estados Unidos,-89,1,755.66,2025-06-29,REM-42-0002371,FID-2026-002371,Estados Unidos,Canada,USD,CAD,39.16,0.034275,1.34,40.50,1.351351,52.92,WALLET,DIGITAL_WALLET,REVIEW_REQUIRED,2025-04-01T18:37:06+00:00,BEN-000462,,Padre / Madre,0,1,1,1,755.66,755.66,1,0,1,1,18,0,0.05,1,1,1,0,0,0,1,0.000000,755.66,755.66,14.92,0.156571,0.387835,23.27,0,0-99,BAJO,1
USR-000053,Mexico,363,3,639.20,2025-05-29,REM-42-0002372,FID-2026-002372,Mexico,Guatemala,MXN,GTQ,114.33,0.021803,2.49,116.82,0.429000,49.05,TRANSFER,DIGITAL_WALLET,COMPLETED,2026-05-27T00:23:03+00:00,BEN-000138,2026-05-27T02:38:03+00:00,Hermano / Hermana,1,3,1,1,213.07,353.74,0,416,2,0,0,0,0.54,3,1,0,1,0,0,2,0.000000,213.07,353.74,25.93,0.235214,0.473168,33.42,0,100-499,MEDIO,1
USR-000651,Canada,-140,1,340.72,2025-11-05,REM-42-0002373,FID-2026-002373,Canada,Guatemala,CAD,GTQ,805.82,0.030749,24.78,830.60,5.772006,4651.20,TRANSFER,BANK_TRANSFER,COMPLETED,2025-06-18T22:23:31+00:00,BEN-001663,2025-06-18T22:55:31+00:00,Hermano / Hermana,0,1,1,1,340.72,340.72,1,0,1,0,22,0,2.37,1,1,1,0,0,0,1,0.000000,340.72,340.72,28.70,0.255000,0.499309,36.13,0,500-999,MEDIO,1
USR-000876,Mexico,-187,1,161.05,2026-03-13,REM-42-0002374,FID-2026-002374,Mexico,Espana,MXN,EUR,186.09,0.026890,5.00,191.09,0.050459,9.39,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2025-09-07T01:32:13+00:00,BEN-002215,2025-09-07T10:00:13+00:00,Conyuge,0,1,1,1,161.05,161.05,1,0,1,0,1,1,1.16,1,1,1,1,1,0,1,0.000000,161.05,161.05,18.25,0.180357,0.309634,22.70,0,100-499,BAJO,1
USR-000175,Canada,-107,0,0.00,2026-06-22,REM-42-0002375,FID-2026-002375,Canada,Espana,CAD,EUR,623.54,0.020212,12.60,636.14,0.678899,423.32,WALLET,BANK_TRANSFER,COMPLETED,2026-03-07T21:09:15+00:00,BEN-000458,2026-03-08T03:14:15+00:00,Padre / Madre,0,0,0,0,623.54,623.54,0,35,0,0,21,1,1.00,0,0,0,0,1,1,0,0.000000,623.54,623.54,19.24,0.187429,0.286815,22.54,0,500-999,BAJO,1
USR-000885,Espana,397,1,84.91,2025-03-31,REM-42-0002376,FID-2026-002376,Espana,Mexico,EUR,MXN,501.61,0.031886,15.99,517.60,19.818182,9941.00,WALLET,BANK_TRANSFER,COMPLETED,2026-05-02T02:45:19+00:00,BEN-002237,2026-05-02T07:22:19+00:00,Socio comercial,0,0,0,0,84.91,84.91,0,301,0,0,2,1,5.91,0,0,0,1,1,1,0,0.000000,84.91,84.91,29.06,0.257571,0.591232,39.58,0,500-999,MEDIO,1
USR-000915,Estados Unidos,-315,2,859.75,2026-03-25,REM-42-0002377,FID-2026-002377,Estados Unidos,Mexico,USD,MXN,303.13,0.027651,8.38,311.51,18.181818,5511.45,BANK_DEPOSIT,DIGITAL_WALLET,COMPLETED,2025-05-14T22:35:10+00:00,BEN-002310,2025-05-15T01:59:10+00:00,Padre / Madre,0,1,1,1,429.88,437.10,1,0,1,0,22,0,0.71,1,1,1,0,0,0,1,0.000000,429.88,437.10,12.80,0.141429,0.206568,15.55,0,100-499,BAJO,1
USR-000769,Estados Unidos,415,0,0.00,2025-04-24,REM-42-0002378,FID-2026-002378,Estados Unidos,Espana,USD,EUR,35.09,0.035292,1.24,36.33,0.917431,32.19,TRANSFER,BANK_TRANSFER,COMPLETED,2026-06-13T11:33:27+00:00,BEN-001952,2026-06-13T14:24:27+00:00,Conyuge,0,0,0,0,35.09,35.09,0,431,0,0,11,1,1.00,0,0,0,0,1,1,0,0.000000,35.09,35.09,21.48,0.203429,0.402654,28.05,0,0-99,BAJO,1
USR-000446,Canada,-55,1,409.28,2025-08-15,REM-42-0002379,FID-2026-002379,Canada,Mexico,CAD,MXN,152.65,0.020854,3.18,155.83,13.454545,2053.84,CASH_PICKUP,DEBIT_CARD,REJECTED,2025-06-21T21:27:12+00:00,BEN-001162,,Conyuge,0,1,1,1,409.28,409.28,1,0,1,1,21,1,0.37,1,1,1,0,1,0,1,0.000000,409.28,409.28,14.52,0.153714,0.223763,17.27,0,100-499,BAJO,1
USR-000574,Guatemala,-152,3,662.23,2026-05-01,REM-42-0002380,FID-2026-002380,Guatemala,Mexico,GTQ,MXN,106.80,0.021867,2.34,109.14,2.331000,248.95,WALLET,DEBIT_CARD,COMPLETED,2025-11-30T12:16:29+00:00,BEN-001471,2025-11-30T12:55:29+00:00,Padre / Madre,0,1,1,1,220.74,298.42,1,0,1,1,12,1,0.48,1,1,1,0,1,0,1,0.333333,220.74,298.42,14.76,0.155429,0.124224,13.94,0,100-499,BAJO,1
USR-000792,Estados Unidos,68,4,1641.48,2025-05-18,REM-42-0002381,FID-2026-002381,Estados Unidos,Espana,USD,EUR,133.62,0.022835,3.05,136.67,0.917431,122.59,BANK_DEPOSIT,DEBIT_CARD,AVAILABLE,2025-07-25T03:11:37+00:00,BEN-002014,,Hijo / Hija,0,2,2,2,410.37,503.49,1,0,1,0,3,0,0.33,2,2,1,1,0,0,1,0.000000,410.37,503.49,24.53,0.225214,0.285595,25.94,0,100-499,BAJO,1
USR-000756,Estados Unidos,-123,4,1150.12,2025-07-11,REM-42-0002382,FID-2026-002382,Estados Unidos,Mexico,USD,MXN,183.51,0.027787,5.10,188.61,18.181818,3336.55,CASH_PICKUP,DIGITAL_WALLET,COMPLETED,2025-03-10T23:30:20+00:00,BEN-001927,2025-03-11T02:37:20+00:00,Padre / Madre,0,1,1,1,287.53,517.83,1,0,1,0,23,0,0.64,1,1,1,0,0,1,1,0.000000,287.53,517.83,17.69,0.176357,0.260202,20.61,0,100-499,BAJO,1
USR-000710,Estados Unidos,-55,4,2502.45,2025-07-19,REM-42-0002383,FID-2026-002383,Estados Unidos,Guatemala,USD,GTQ,367.61,0.035800,13.16,380.77,7.800008,2867.36,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2025-05-25T10:11:01+00:00,BEN-001809,2025-05-25T15:04:01+00:00,Padre / Madre,0,1,1,1,625.61,1328.36,1,0,1,0,10,1,0.59,1,1,1,0,1,0,1,0.000000,625.61,1328.36,14.63,0.154500,0.424978,24.38,0,100-499,BAJO,1
USR-001061,Estados Unidos,236,1,903.56,2025-10-09,REM-42-0002384,FID-2026-002384,Estados Unidos,Espana,USD,EUR,283.04,0.035605,10.08,293.12,0.917431,259.67,TRANSFER,DEBIT_CARD,COMPLETED,2026-06-02T22:07:22+00:00,BEN-002695,2026-06-02T23:04:22+00:00,Socio comercial,0,0,0,0,903.56,903.56,1,0,0,0,22,0,0.31,0,0,1,0,0,0,0,0.000000,903.56,903.56,14.33,0.152357,0.232369,17.45,0,100-499,BAJO,1
USR-001147,Canada,-32,1,211.46,2026-05-07,REM-42-0002385,FID-2026-002385,Canada,Estados Unidos,CAD,USD,465.21,0.018648,8.68,473.89,0.740000,344.26,BANK_DEPOSIT,DEBIT_CARD,COMPLETED,2026-04-05T19:30:41+00:00,BEN-002907,2026-04-06T05:42:41+00:00,Padre / Madre,0,1,1,1,211.46,211.46,0,117,1,0,19,1,2.20,1,1,0,0,1,0,1,0.000000,211.46,211.46,19.58,0.189857,0.287913,22.80,0,100-499,BAJO,1
USR-000561,Espana,-76,2,494.87,2025-10-19,REM-42-0002386,FID-2026-002386,Espana,Canada,EUR,CAD,68.84,0.026818,1.85,70.69,1.472973,101.40,BANK_DEPOSIT,BANK_TRANSFER,AVAILABLE,2025-08-04T18:16:31+00:00,BEN-001440,,Padre / Madre,0,2,2,2,247.44,288.45,1,0,1,0,18,0,0.28,2,2,1,0,0,0,1,0.000000,247.44,288.45,21.90,0.206429,0.228246,22.22,0,0-99,BAJO,1
USR-000646,Canada,-315,2,769.10,2026-02-01,REM-42-0002387,FID-2026-002387,Canada,Estados Unidos,CAD,USD,1271.51,0.020451,26.00,1297.51,0.740000,940.92,TRANSFER,DIGITAL_WALLET,REVIEW_REQUIRED,2025-03-23T18:58:10+00:00,BEN-001650,,Amigo / Amiga,1,1,1,1,384.55,448.13,1,0,1,1,18,1,3.31,1,1,1,0,1,0,1,0.000000,384.55,448.13,20.06,0.193286,0.329431,24.57,0,1000-2499,BAJO,1
USR-000514,Guatemala,-178,3,1044.40,2026-01-09,REM-42-0002388,FID-2026-002388,Guatemala,Estados Unidos,GTQ,USD,148.25,0.033402,4.95,153.20,0.128205,19.01,CASH_PICKUP,DEBIT_CARD,COMPLETED,2025-07-15T08:14:11+00:00,BEN-001325,2025-07-15T10:05:11+00:00,Conyuge,0,0,0,0,348.13,630.99,1,0,1,0,8,0,0.43,0,0,1,0,0,0,1,0.000000,348.13,630.99,17.55,0.175357,0.370893,24.39,0,100-499,BAJO,1
USR-001005,Estados Unidos,-192,1,917.10,2026-06-10,REM-42-0002389,FID-2026-002389,Estados Unidos,Espana,USD,EUR,191.11,0.034034,6.50,197.61,0.917431,175.33,TRANSFER,DEBIT_CARD,AVAILABLE,2025-11-30T14:34:20+00:00,BEN-002541,,Amigo / Amiga,0,1,1,1,917.10,917.10,0,19,1,0,14,1,0.21,1,1,0,0,1,1,1,0.000000,917.10,917.10,16.87,0.170500,0.345520,23.06,0,100-499,BAJO,1
USR-000103,Guatemala,-55,1,324.66,2025-07-29,REM-42-0002390,FID-2026-002390,Guatemala,Espana,GTQ,EUR,551.42,0.024897,13.73,565.15,0.117619,64.86,CASH_PICKUP,DEBIT_CARD,COMPLETED,2025-06-04T01:49:11+00:00,BEN-000272,2025-06-04T06:50:11+00:00,Hijo / Hija,1,1,1,1,324.66,324.66,1,0,1,0,1,0,1.70,1,1,1,1,0,1,1,0.000000,324.66,324.66,22.64,0.211714,0.525970,33.12,0,500-999,MEDIO,1
USR-001184,Canada,6,3,880.77,2025-05-24,REM-42-0002391,FID-2026-002391,Canada,Mexico,CAD,MXN,489.05,0.023323,11.41,500.46,13.454545,6579.95,TRANSFER,DEBIT_CARD,COMPLETED,2025-05-30T15:07:23+00:00,BEN-002992,2025-05-30T21:04:23+00:00,Hermano / Hermana,0,2,2,2,293.59,392.75,1,0,1,1,15,0,1.67,2,2,1,0,0,0,1,0.333333,293.59,392.75,23.90,0.220714,0.451398,31.33,0,100-499,MEDIO,1
USR-000044,Mexico,16,2,642.94,2025-06-11,REM-42-0002392,FID-2026-002392,Mexico,Estados Unidos,MXN,USD,354.38,0.022127,7.84,362.22,0.055000,19.49,CASH_PICKUP,DEBIT_CARD,COMPLETED,2025-06-27T17:27:32+00:00,BEN-000111,2025-06-28T04:48:32+00:00,Hijo / Hija,0,1,1,1,321.47,336.52,1,0,1,0,17,0,1.10,1,1,1,0,0,0,1,0.000000,321.47,336.52,12.89,0.142071,0.304947,19.05,0,100-499,BAJO,1
USR-000874,Estados Unidos,-409,1,246.54,2026-06-15,REM-42-0002393,FID-2026-002393,Estados Unidos,Espana,USD,EUR,498.82,0.031728,15.83,514.65,0.917431,457.63,WALLET,DIGITAL_WALLET,PROCESSING,2025-05-02T18:55:11+00:00,BEN-002210,,Hijo / Hija,1,1,1,1,246.54,246.54,1,0,1,0,18,0,2.02,1,1,1,0,0,1,1,0.000000,246.54,246.54,24.76,0.226857,0.423632,30.92,0,100-499,MEDIO,1
USR-000168,Estados Unidos,-50,3,1627.30,2026-04-01,REM-42-0002394,FID-2026-002394,Estados Unidos,Mexico,USD,MXN,60.58,0.031402,1.90,62.48,18.181818,1101.45,TRANSFER,DIGITAL_WALLET,COMPLETED,2026-02-10T18:31:03+00:00,BEN-000439,2026-02-11T05:15:03+00:00,Hermano / Hermana,1,3,2,2,542.43,813.91,0,317,2,0,18,0,0.11,3,2,0,0,0,0,2,0.000000,542.43,813.91,12.66,0.140429,0.233776,16.41,0,0-99,BAJO,1
USR-000305,Guatemala,399,3,939.57,2025-05-31,REM-42-0002395,FID-2026-002395,Guatemala,Estados Unidos,GTQ,USD,1172.12,0.030989,36.32,1208.44,0.128205,150.27,BANK_DEPOSIT,DEBIT_CARD,AVAILABLE,2026-07-04T02:12:17+00:00,BEN-000793,,Hermano / Hermana,0,0,0,0,313.19,408.95,0,243,0,0,2,1,3.74,0,0,0,1,1,0,0,0.000000,313.19,408.95,39.61,0.332929,0.675254,49.38,1,1000-2499,MEDIO,1
USR-000558,Mexico,55,1,625.34,2026-03-06,REM-42-0002396,FID-2026-002396,Mexico,Estados Unidos,MXN,USD,707.95,0.029172,20.65,728.60,0.055000,38.94,BANK_DEPOSIT,DEBIT_CARD,AVAILABLE,2026-04-30T14:07:04+00:00,BEN-001433,,Socio comercial,0,0,0,0,625.34,625.34,1,0,0,0,14,0,1.13,0,0,1,0,0,0,0,0.000000,625.34,625.34,15.73,0.162357,0.220960,17.96,0,500-999,BAJO,1
USR-000303,Mexico,128,1,94.82,2025-07-08,REM-42-0002397,FID-2026-002397,Mexico,Canada,MXN,CAD,207.51,0.023498,4.88,212.39,0.074324,15.42,CASH_PICKUP,DIGITAL_WALLET,COMPLETED,2025-11-13T13:07:30+00:00,BEN-000788,2025-11-13T13:35:30+00:00,Hijo / Hija,1,1,1,1,94.82,94.82,1,0,1,0,13,0,2.19,1,1,1,0,0,1,1,0.000000,94.82,94.82,21.68,0.204857,0.258727,23.15,0,100-499,BAJO,1
USR-000002,Estados Unidos,388,4,1623.61,2025-04-27,REM-42-0002398,FID-2026-002398,Estados Unidos,Mexico,USD,MXN,1902.94,0.022234,42.31,1945.25,18.181818,34598.91,WALLET,BANK_TRANSFER,REJECTED,2026-05-20T09:52:06+00:00,BEN-000003,,Amigo / Amiga,0,0,0,0,405.90,547.53,0,317,0,1,9,0,4.69,0,0,0,0,0,0,0,0.000000,405.90,547.53,31.38,0.274143,0.532072,39.02,1,1000-2499,MEDIO,1
USR-001053,Espana,17,0,0.00,2026-06-17,REM-42-0002399,FID-2026-002399,Espana,Canada,EUR,CAD,341.69,0.023863,8.15,349.84,1.472973,503.30,TRANSFER,DIGITAL_WALLET,COMPLETED,2026-07-04T09:41:37+00:00,BEN-002670,2026-07-04T19:39:37+00:00,Hermano / Hermana,0,0,0,0,341.69,341.69,0,284,0,0,9,1,1.00,0,0,0,0,1,1,0,0.000000,341.69,341.69,22.87,0.213357,0.399923,28.86,0,100-499,BAJO,1
USR-001143,Estados Unidos,131,3,658.48,2026-03-08,REM-42-0002400,FID-2026-002400,Estados Unidos,Guatemala,USD,GTQ,285.17,0.018515,5.28,290.45,7.800008,2224.33,BANK_DEPOSIT,DEBIT_CARD,COMPLETED,2026-07-17T04:23:38+00:00,BEN-002896,2026-07-17T05:39:38+00:00,Amigo / Amiga,1,0,0,0,219.49,378.02,0,236,0,0,4,0,1.30,0,0,0,1,0,0,0,0.000000,219.49,378.02,23.94,0.221000,0.415456,30.10,0,100-499,MEDIO,1
USR-000069,Canada,40,2,871.45,2025-12-14,REM-42-0002401,FID-2026-002401,Canada,Espana,CAD,EUR,272.16,0.034820,9.48,281.64,0.678899,184.77,TRANSFER,DIGITAL_WALLET,COMPLETED,2026-01-23T14:39:34+00:00,BEN-000179,2026-01-23T21:18:34+00:00,Amigo / Amiga,0,1,1,1,435.73,627.42,1,0,1,1,14,0,0.62,1,1,1,0,0,0,1,0.500000,435.73,627.42,24.89,0.227786,0.274150,25.77,0,100-499,BAJO,1
USR-000590,Guatemala,-211,4,871.04,2026-04-05,REM-42-0002402,FID-2026-002402,Guatemala,Estados Unidos,GTQ,USD,638.30,0.029799,19.02,657.32,0.128205,81.83,CASH_PICKUP,DIGITAL_WALLET,COMPLETED,2025-09-06T15:22:00+00:00,BEN-001511,2025-09-06T17:19:00+00:00,Hijo / Hija,1,2,2,2,217.76,505.10,0,144,1,0,15,1,2.93,2,2,0,0,1,0,1,0.000000,217.76,505.10,14.03,0.150214,0.124119,13.46,0,500-999,BAJO,1
USR-000118,Estados Unidos,135,2,315.33,2025-09-30,REM-42-0002403,FID-2026-002403,Estados Unidos,Canada,USD,CAD,213.81,0.026978,5.77,219.58,1.351351,288.93,TRANSFER,DEBIT_CARD,COMPLETED,2026-02-12T13:06:01+00:00,BEN-000295,2026-02-12T16:23:01+00:00,Amigo / Amiga,0,2,2,2,157.67,255.36,1,0,1,0,13,0,1.36,2,2,1,0,0,0,1,0.000000,157.67,255.36,19.11,0.186500,0.283103,22.33,0,100-499,BAJO,1
USR-000175,Canada,-136,1,623.54,2026-06-22,REM-42-0002404,FID-2026-002404,Canada,Espana,CAD,EUR,556.14,0.026320,14.64,570.78,0.678899,377.56,CASH_PICKUP,DEBIT_CARD,AVAILABLE,2026-02-06T19:21:16+00:00,BEN-000460,,Amigo / Amiga,0,1,1,1,623.54,623.54,1,0,1,0,19,0,0.89,1,1,1,0,0,0,1,0.000000,623.54,623.54,18.14,0.179571,0.428734,26.80,0,500-999,BAJO,1
